,Title,Date,Link to event
2697,Introduction to UX/UI Design Course (Part-time) (Cantonese),"Thu, Nov 10, 2022 7:30 PM HKT (+08:00)",https://www.eventbrite.hk/e/introduction-to-uxui-design-course-part-time-cantonese-tickets-349373825517?aff=ebdssbonlinesearch
2698,Darkest Hour: Gary Oldman as Winston Churchill - Film History Livestream,"Sat, Nov 26, 2022 3:00 PM EST (-05:00)",https://www.eventbrite.com/e/darkest-hour-gary-oldman-as-winston-churchill-film-history-livestream-tickets-428210217287?aff=ebdssbonlinesearch
2699,OSM Africa November Mapathon: Map Cameroon,"Sat, Nov 12, 2022 2:00 PM CAT (+02:00)",https://www.eventbrite.com/e/osm-africa-november-mapathon-map-cameroon-tickets-450433317177?aff=ebdssbonlinesearch
2700,Mastering essay writing (Advanced) (11:00 - 12:00),"Tue, Nov 8, 2022 11:00 AM GMT (+00:00)",https://www.eventbrite.co.uk/e/mastering-essay-writing-advanced-1100-1200-tickets-425754251427?aff=ebdssbonlinesearch
2701,"Dr. Heather Mattila, GIANT Killer Hornets","Sun, Nov 6, 2022 8:00 PM EST (-05:00)",https://www.eventbrite.com/e/dr-heather-mattila-giant-killer-hornets-tickets-441082578867?aff=ebdssbonlinesearch
2702,ALTERNA Haircare Styling Textures for the Holidays- CEU Eligible,"Mon, Nov 14, 2022 11:00 AM CST (-06:00)",https://www.eventbrite.com/e/alterna-haircare-styling-textures-for-the-holidays-ceu-eligible-tickets-429240107717?aff=ebdssbonlinesearch
2703,"Support for Teachers Series - Anxiety, ASD, ADHD and SLD","Thu, Nov 17, 2022 7:00 PM AEDT (+11:00) + 3 more events",https://www.eventbrite.com.au/e/support-for-teachers-series-anxiety-asd-adhd-and-sld-tickets-442984928847?aff=ebdssbonlinesearch
2704,Sonder Social: Plan Your Upcoming Week!,"Mon, Nov 7, 2022 7:00 AM PST (-08:00)",https://www.eventbrite.com/e/sonder-social-plan-your-upcoming-week-tickets-441329106237?aff=ebdssbonlinesearch
2705,The New UK Regime for Goods: Understanding Marking & Labelling Requirements,"Thu, Dec 1, 2022 3:00 PM GMT (+00:00) + 2 more events",https://www.eventbrite.co.uk/e/the-new-uk-regime-for-goods-understanding-marking-labelling-requirements-tickets-408886068237?aff=ebdssbonlinesearch
2706,Sonder Social: Hygge Self-Care Exclusive Activity,"Sat, Nov 26, 2022 10:00 AM PST (-08:00)",https://www.eventbrite.com/e/sonder-social-hygge-self-care-exclusive-activity-tickets-442550419217?aff=ebdssbonlinesearch
2707,VIRTUAL |Telling Our Story: Diverse Perspectives Teacher Workshop,"Tue, Nov 8, 2022 5:00 PM EST (-05:00)",https://www.eventbrite.com/e/virtual-telling-our-story-diverse-perspectives-teacher-workshop-tickets-419169957627?aff=ebdssbonlinesearch
2708,PHOTOGRAPHY LIVE DEMO: ICM LIVE with Stephanie Johnson,"Wed, Dec 28, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/photography-live-demo-icm-live-with-stephanie-johnson-tickets-411276498077?aff=ebdssbonlinesearch
2709,Deep Dive into Reading with Kirsty Godfrey,"Tue, Nov 15, 2022 3:45 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/deep-dive-into-reading-with-kirsty-godfrey-tickets-423370471477?aff=ebdssbonlinesearch
2710,Understanding Neurodiversity at work,"Wed, Nov 16, 2022 1:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/understanding-neurodiversity-at-work-tickets-293509584067?aff=ebdssbonlinesearch
2711,Challenges of managing a research & outreach apiary - a talk by Paul Kelly.,"Wed, Nov 9, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/challenges-of-managing-a-research-outreach-apiary-a-talk-by-paul-kelly-tickets-319523893567?aff=ebdssbonlinesearch
2712,Dolphin and Porpoise Acoustic Monitoring,"Fri, Nov 25, 2022 1:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/dolphin-and-porpoise-acoustic-monitoring-tickets-445312099477?aff=ebdssbonlinesearch
2713,Capturing connectivity in river corridors: methods and motivations,"Thu, Nov 10, 2022 11:00 AM GMT (+00:00)",https://www.eventbrite.co.uk/e/capturing-connectivity-in-river-corridors-methods-and-motivations-tickets-443943726637?aff=ebdssbonlinesearch
2714,Sonder Social: Plan Your Upcoming Week!,"Mon, Nov 14, 2022 7:00 AM PST (-08:00)",https://www.eventbrite.com/e/sonder-social-plan-your-upcoming-week-tickets-442526918927?aff=ebdssbonlinesearch
2715,The Antidote: Guided Meditation Class,"Fri, Nov 11, 2022 11:00 AM PST (-08:00) + 3 more events",https://www.eventbrite.com/e/the-antidote-guided-meditation-class-tickets-218905551397?aff=ebdssbonlinesearch
2716,Weeknight Gnocchi from Scratch with Matt Card,"Wed, Nov 30, 2022 6:00 PM EST (-05:00)",https://www.eventbrite.com/e/weeknight-gnocchi-from-scratch-with-matt-card-tickets-408760181707?aff=ebdssbonlinesearch
2717,How to Be Confident - Virtual Class,"Thu, Dec 15, 2022 6:30 PM GMT (+00:00) + 1 more event",https://www.eventbrite.co.uk/e/how-to-be-confident-virtual-class-tickets-62713925038?aff=ebdssbonlinesearch
2718,FREE ONLINE ACTING CLASS - Attend a session free - Online Acting Classes,"Sat, Nov 12, 2022 2:00 PM EST (-05:00) + 13 more events",https://www.eventbrite.com/e/free-online-acting-class-attend-a-session-free-online-acting-classes-tickets-140570483099?aff=ebdssbonlinesearch
2719,Treasury Wellbeing Report virtual seminar series,"Thu, Nov 10, 2022 10:00 AM NZDT (+13:00)",https://www.eventbrite.co.nz/e/treasury-wellbeing-report-virtual-seminar-series-tickets-444863236917?aff=ebdssbonlinesearch
2720,FREE Virtual Cooking Class: Vegan Pasta Alfredo,"Wed, Nov 9, 2022 4:00 PM PST (-08:00)",https://www.eventbrite.com/e/free-virtual-cooking-class-vegan-pasta-alfredo-tickets-444211688117?aff=ebdssbonlinesearch
2721,Holiday Stress & Self-Care [Free Webinar],"Wed, Dec 7, 2022 12:00 PM CST (-06:00)",https://www.eventbrite.com/e/holiday-stress-self-care-free-webinar-tickets-443336791277?aff=ebdssbonlinesearch
2722,EmpowHer Sisterhood: Let's Talk Onboarding,"Fri, Dec 2, 2022 11:00 AM PST (-08:00) + 1 more event",https://www.eventbrite.com/e/empowher-sisterhood-lets-talk-onboarding-tickets-75721524117?aff=ebdssbonlinesearch
2723,Managing Messiness in the Real Research World: NVivo and Emergence,"Thu, Nov 10, 2022 1:30 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/managing-messiness-in-the-real-research-world-nvivo-and-emergence-tickets-433445616507?aff=ebdssbonlinesearch
2724,Reimagining Alternative Futures: A Look at Community-Controlled Funding,"Thu, Nov 10, 2022 11:00 AM PST (-08:00)",https://www.eventbrite.com/e/reimagining-alternative-futures-a-look-at-community-controlled-funding-tickets-441214744177?aff=ebdssbonlinesearch
2725,Virtual Networking for Women in Business,"Thu, Nov 10, 2022 10:00 AM PST (-08:00) + 1 more event",https://www.eventbrite.com/e/virtual-networking-for-women-in-business-tickets-227483648717?aff=ebdssbonlinesearch
2726,Self-Compassion Gathering with Dr. Kristin Neff,"Sat, Nov 19, 2022 12:00 PM EST (-05:00)",https://www.eventbrite.com/e/self-compassion-gathering-with-dr-kristin-neff-tickets-428372061367?aff=ebdssbonlinesearch
2727,KCRW's 10th Annual Radio Race,"Sat, Nov 12, 2022 10:00 AM PST (-08:00)",https://www.eventbrite.com/e/kcrws-10th-annual-radio-race-tickets-422948840367?aff=ebdssbonlinesearch
2728,Sonder Social: Coloring Page,"Wed, Nov 16, 2022 7:00 AM PST (-08:00)",https://www.eventbrite.com/e/sonder-social-coloring-page-tickets-442528684207?aff=ebdssbonlinesearch
2729,Free Online Spanish Course,"Sat, Dec 17, 2022 5:00 PM +04 (+04:00) + 1 more event",https://www.eventbrite.com/e/free-online-spanish-course-tickets-137073413269?aff=ebdssbonlinesearch
2730,Cannabis & Chronic Pain,"Thu, Nov 10, 2022 6:00 PM CST (-06:00)",https://www.eventbrite.com/e/cannabis-chronic-pain-tickets-414860828907?aff=ebdssbonlinesearch
2731,"Risks & Opportunities in Web3 | Baker & McKenzie, Coinstreet, JunHe Legal","Sat, Nov 12, 2022 4:00 PM HKT (+08:00)",https://www.eventbrite.hk/e/risks-opportunities-in-web3-baker-mckenzie-coinstreet-junhe-legal-tickets-405864400347?aff=ebdssbonlinesearch
2732,Optimize Your Outlook & Tackle Your Tasks (Virtual) | IAAP San Diego Branch,"Tue, Nov 15, 2022 4:00 PM PST (-08:00)",https://www.eventbrite.com/e/optimize-your-outlook-tackle-your-tasks-virtual-iaap-san-diego-branch-tickets-165043981993?aff=ebdssbonlinesearch
2733,All About Edibles,"Tue, Nov 22, 2022 4:00 PM CST (-06:00) + 1 more event",https://www.eventbrite.com/e/all-about-edibles-tickets-414788372187?aff=ebdssbonlinesearch
2734,Powerful Storytelling in UX; Crafting a Narrative For Interviews & Career,"Wed, Nov 16, 2022 5:00 PM EST (-05:00)",https://www.eventbrite.com/e/powerful-storytelling-in-ux-crafting-a-narrative-for-interviews-career-tickets-453467622867?aff=ebdssbonlinesearch
2735,Supply update (POM-S) 3 sessions,"Mon, Nov 14, 2022 7:30 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/supply-update-pom-s-3-sessions-tickets-398195010997?aff=ebdssbonlinesearch
2736,Board Leadership Calgary 2022 - Fund Development That's Built to Fit,"Sat, Nov 19, 2022 10:30 AM MST (-07:00)",https://www.eventbrite.ca/e/board-leadership-calgary-2022-fund-development-thats-built-to-fit-tickets-419682510687?aff=ebdssbonlinesearch
2737,Voice and Vulnerability in the Transformative Classroom,"Wed, Nov 9, 2022 4:00 PM EST (-05:00)",https://www.eventbrite.com/e/voice-and-vulnerability-in-the-transformative-classroom-tickets-428062244697?aff=ebdssbonlinesearch
2738,How to shoot and edit amazing photos on your phone,"Wed, Nov 9, 2022 8:00 PM AEDT (+11:00)",https://www.eventbrite.com/e/how-to-shoot-and-edit-amazing-photos-on-your-phone-tickets-432400219697?aff=ebdssbonlinesearch
2739,Antiracism & Decolonization in Archival Studies: Open Classroom Series,"Wed, Nov 16, 2022 1:30 PM AST (-04:00) + 1 more event",https://www.eventbrite.ca/e/antiracism-decolonization-in-archival-studies-open-classroom-series-tickets-440313187597?aff=ebdssbonlinesearch
2740,16th Annual Sistahs-in-Law Retreat & Fundraiser,"Fri, Nov 11, 2022 10:30 AM EST (-05:00)",https://www.eventbrite.ca/e/16th-annual-sistahs-in-law-retreat-fundraiser-tickets-439948567007?aff=ebdssbonlinesearch
2741,LEVEL 1: UNDERSTANDING & DEALING WITH EVERYDAY RACISM- SIX STAGES FRAMEWORK,"Thu, Nov 17, 2022 7:00 PM GMT (+00:00) + 7 more events",https://www.eventbrite.co.uk/e/level-1-understanding-dealing-with-everyday-racism-six-stages-framework-tickets-258767409287?aff=ebdssbonlinesearch
2742,Reimagining Non-profit Governance: A Case Study Café,"Wed, Nov 23, 2022 1:00 PM MST (-07:00)",https://www.eventbrite.ca/e/reimagining-non-profit-governance-a-case-study-cafe-registration-449537768567?aff=ebdssbonlinesearch
2743,ADHD in women: What you need to know,"Thu, Nov 10, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/adhd-in-women-what-you-need-to-know-tickets-435600993297?aff=ebdssbonlinesearch
2744,Exploring the Present and Future of Teaching Chinese Characters Online,"Fri, Nov 11, 2022 9:00 AM GMT (+00:00) + 1 more event",https://www.eventbrite.ie/e/exploring-the-present-and-future-of-teaching-chinese-characters-online-tickets-391690846867?aff=ebdssbonlinesearch
2745,The 2022 Jean S. Marx Memorial Educational Forum,"Thu, Nov 17, 2022 8:45 AM EST (-05:00)",https://www.eventbrite.com/e/the-2022-jean-s-marx-memorial-educational-forum-registration-411256558437?aff=ebdssbonlinesearch
2746,Critical thinking and writing (Intermediate) (19:00- 20:00),"Tue, Nov 22, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/critical-thinking-and-writing-intermediate-1900-2000-tickets-425782205037?aff=ebdssbonlinesearch
2747,How AI and algorithms are disrupting the music industry,"Tue, Nov 8, 2022 7:00 PM CET (+01:00)",https://www.eventbrite.es/e/how-ai-and-algorithms-are-disrupting-the-music-industry-tickets-435562437977?aff=ebdssbonlinesearch
2748,How to Grow Your Business on LinkedIn,"Tue, Nov 22, 2022 11:00 AM PST (-08:00)",https://www.eventbrite.com/e/how-to-grow-your-business-on-linkedin-tickets-428762378817?aff=ebdssbonlinesearch
2749,LIVE VISIT The Nairobi National Museum - Part 2,"Fri, Nov 11, 2022 8:30 AM EST (-05:00)",https://www.eventbrite.com/e/live-visit-the-nairobi-national-museum-part-2-tickets-444096473507?aff=ebdssbonlinesearch
2750,Angels Den 2022,"Wed, Nov 16, 2022 7:00 PM EST (-05:00)",https://www.eventbrite.com/e/angels-den-2022-registration-343362966877?aff=ebdssbonlinesearch
2751,Free Workshops: Trauma Informed Organizational and Leadership Strategies,"Thu, Nov 10, 2022 12:00 PM PST (-08:00) + 6 more events",https://www.eventbrite.com/e/free-workshops-trauma-informed-organizational-and-leadership-strategies-tickets-369227438207?aff=ebdssbonlinesearch
2752,RSSB Webinar | Train Operations,"Fri, Nov 11, 2022 2:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/rssb-webinar-train-operations-registration-324762181427?aff=ebdssbonlinesearch
2753,Sports Medicine 101: My Sole Is In Pain | Mind Your Body,"Thu, Nov 10, 2022 7:00 PM +08 (+08:00)",https://www.eventbrite.sg/e/sports-medicine-101-my-sole-is-in-pain-mind-your-body-tickets-427735086157?aff=ebdssbonlinesearch
2754,Red Hat Agile Day 2022 - Virtual Open Space,"Thu, Nov 10, 2022 12:00 PM EST (-05:00)",https://www.eventbrite.com/e/red-hat-agile-day-2022-virtual-open-space-tickets-413050524237?aff=ebdssbonlinesearch
2755,Building Ethical Partnerships for Indigenous-led Conservation,"Tue, Nov 8, 2022 1:00 PM EST (-05:00)",https://www.eventbrite.ca/e/building-ethical-partnerships-for-indigenous-led-conservation-tickets-449507829017?aff=ebdssbonlinesearch
2756,AG Healey's Fall Rights and Resources Trainings,"Wed, Nov 16, 2022 10:30 AM EST (-05:00)",https://www.eventbrite.com/e/ag-healeys-fall-rights-and-resources-trainings-tickets-399131662547?aff=ebdssbonlinesearch
2757,Indigenous Foods Class series - Squash and Maple Syrup,"Tue, Nov 29, 2022 6:00 PM CST (-06:00)",https://www.eventbrite.com/e/indigenous-foods-class-series-squash-and-maple-syrup-tickets-400853612947?aff=ebdssbonlinesearch
2758,The Salvador Dalí Theatre-Museum,"Tue, Nov 29, 2022 2:00 PM EST (-05:00)",https://www.eventbrite.com/e/the-salvador-dali-theatre-museum-tickets-460187131097?aff=ebdssbonlinesearch
2759,Lorina Bulwer - Inconvenient Woman (Online Event),"Wed, Nov 16, 2022 1:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/lorina-bulwer-inconvenient-woman-online-event-tickets-432598021327?aff=ebdssbonlinesearch
2760,FREE Virtual Cooking Class: Onion Jam Burger Sliders,"Tue, Nov 29, 2022 4:00 PM PST (-08:00)",https://www.eventbrite.com/e/free-virtual-cooking-class-onion-jam-burger-sliders-tickets-456485469327?aff=ebdssbonlinesearch
2761,Write Something!,"Thu, Nov 10, 2022 12:00 PM EST (-05:00)",https://www.eventbrite.com/e/write-something-tickets-439181853747?aff=ebdssbonlinesearch
2762,Hacks to Help Women Maximize Income and Minimize Expenses,"Wed, Nov 9, 2022 12:00 PM MST (-07:00)",https://www.eventbrite.com/e/hacks-to-help-women-maximize-income-and-minimize-expenses-tickets-384250342117?aff=ebdssbonlinesearch
2763,EFT Tapping | Tap Into Your Magic,"Sun, Nov 13, 2022 7:00 PM GMT (+00:00) + 5 more events",https://www.eventbrite.com/e/eft-tapping-tap-into-your-magic-tickets-417838083957?aff=ebdssbonlinesearch
2764,China’s Next Act: How Sustainability and Technology are Reshaping China,"Tue, Nov 15, 2022 12:30 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/chinas-next-act-how-sustainability-and-technology-are-reshaping-china-tickets-405153885177?aff=ebdssbonlinesearch
2765,Dr Kirsty Squires: The Capuchin Catacombs in Palermo,"Tue, Dec 6, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/dr-kirsty-squires-the-capuchin-catacombs-in-palermo-tickets-409198292107?aff=ebdssbonlinesearch
2766,The New UK Regime for Goods: Economic Operators and Routes to Conformity,"Wed, Nov 23, 2022 3:00 PM GMT (+00:00) + 1 more event",https://www.eventbrite.co.uk/e/the-new-uk-regime-for-goods-economic-operators-and-routes-to-conformity-tickets-408860933057?aff=ebdssbonlinesearch
2767,"Book Talk on ""The Equality Machine"" with Orly Lobel","Tue, Nov 8, 2022 12:00 PM EST (-05:00)",https://www.eventbrite.com/e/book-talk-on-the-equality-machine-with-orly-lobel-tickets-418028302907?aff=ebdssbonlinesearch
2768,Hydrogen Economy,"Wed, Nov 16, 2022 12:00 PM MST (-07:00)",https://www.eventbrite.ca/e/hydrogen-economy-tickets-451756153817?aff=ebdssbonlinesearch
2769,Los Angeles Veterans Collaborative,"Wed, Nov 9, 2022 9:00 AM PST (-08:00) + 1 more event",https://www.eventbrite.com/e/los-angeles-veterans-collaborative-tickets-161028898771?aff=ebdssbonlinesearch
2770,Indigenous Knowledge Speakers Series,"Tue, Nov 8, 2022 12:00 PM EST (-05:00) + 1 more event",https://www.eventbrite.ca/e/indigenous-knowledge-speakers-series-tickets-417530634367?aff=ebdssbonlinesearch
2771,GivEnergy online installer training,"Tue, Nov 29, 2022 10:00 AM GMT (+00:00) + 6 more events",https://www.eventbrite.co.uk/e/givenergy-online-installer-training-tickets-129442918253?aff=ebdssbonlinesearch
2772,Logistics+Tech Summit 2022,"Tue, Nov 15, 2022 10:30 AM EST (-05:00)",https://www.eventbrite.com/e/logisticstech-summit-2022-tickets-446150808077?aff=ebdssbonlinesearch
2773,Using Essential Oils in Herbal & Aromatic Medicine,"Tue, Nov 15, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/using-essential-oils-in-herbal-aromatic-medicine-tickets-399625950977?aff=ebdssbonlinesearch
2774,ADHD Self Development Programme for Adults: ADHD & Myths,"Mon, Nov 14, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.ie/e/adhd-self-development-programme-for-adults-adhd-myths-tickets-445122472297?aff=ebdssbonlinesearch
2775,Entrepreneurs & Business Virtual Lunch Networking,"Wed, Nov 9, 2022 12:00 PM PST (-08:00)",https://www.eventbrite.com/e/entrepreneurs-business-virtual-lunch-networking-tickets-443038218237?aff=ebdssbonlinesearch
2776,Pediatric Airway Management,"Wed, Nov 9, 2022 5:00 PM PST (-08:00)",https://www.eventbrite.com/e/pediatric-airway-management-registration-433731531687?aff=ebdssbonlinesearch
2777,[Q4] Engineering Design System Forum,"Tue, Nov 8, 2022 1:00 PM PST (-08:00)",https://www.eventbrite.com/e/q4-engineering-design-system-forum-tickets-358410253717?aff=ebdssbonlinesearch
2778,Dementia: An Introduction,"Fri, Nov 11, 2022 4:45 PM AEDT (+11:00)",https://www.eventbrite.com.au/e/dementia-an-introduction-tickets-439403978127?aff=ebdssbonlinesearch
2779,Hair Cutting with Jackie Chan and OLAPLEX - CEU Eligible,"Mon, Nov 7, 2022 11:00 AM CST (-06:00)",https://www.eventbrite.com/e/hair-cutting-with-jackie-chan-and-olaplex-ceu-eligible-tickets-434087656867?aff=ebdssbonlinesearch
2780,Black Ivy League Alumni-Alumnae Panel Discussion,"Fri, Nov 11, 2022 3:00 PM EST (-05:00) + 1 more event",https://www.eventbrite.com/e/black-ivy-league-alumni-alumnae-panel-discussion-tickets-132140901995?aff=ebdssbonlinesearch
2781,Business Plan Writing Workshop,"Wed, Nov 23, 2022 6:00 PM EST (-05:00)",https://www.eventbrite.com/e/business-plan-writing-workshop-tickets-232324287197?aff=ebdssbonlinesearch
2782,VIRTUAL November: Better for You Baking,"Wed, Nov 9, 2022 10:00 AM EST (-05:00) + 3 more events",https://www.eventbrite.com/e/virtual-november-better-for-you-baking-tickets-435787120007?aff=ebdssbonlinesearch
2783,Join Us in Reimagining Job Quality Measurement,"Tue, Nov 8, 2022 12:00 PM EST (-05:00)",https://www.eventbrite.com/e/join-us-in-reimagining-job-quality-measurement-tickets-416788604937?aff=ebdssbonlinesearch
2784,Nursing Times Careers onLine 2022 - virtual event,"Sat, Dec 10, 2022 12:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/nursing-times-careers-online-2022-virtual-event-registration-411875830697?aff=ebdssbonlinesearch
2785,"Asking for help - what are the barriers, and how can we overcome them?","Mon, Nov 7, 2022 12:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/asking-for-help-what-are-the-barriers-and-how-can-we-overcome-them-tickets-365466489107?aff=ebdssbonlinesearch
2786,Patellofemoral Instability,"Wed, Nov 9, 2022 6:30 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/patellofemoral-instability-tickets-430831938927?aff=ebdssbonlinesearch
2787,CISA Active Shooter Preparedness Webinar - Region 1 - CT/MA/ME/NH/RI/VT,"Wed, Nov 16, 2022 1:00 PM EST (-05:00)",https://www.eventbrite.com/e/cisa-active-shooter-preparedness-webinar-region-1-ctmamenhrivt-registration-422684098517?aff=ebdssbonlinesearch
2788,TANTRA YOGA AND ITS IMPACT ON YOUR MENTAL HEALTH,"Wed, Nov 23, 2022 9:30 AM EST (-05:00) + 67 more events",https://www.eventbrite.com/e/tantra-yoga-and-its-impact-on-your-mental-health-tickets-413270281537?aff=ebdssbonlinesearch
2789,The Calligraphy and Typography of Louise E. Jefferson,"Tue, Nov 15, 2022 12:00 PM PST (-08:00)",https://www.eventbrite.com/e/the-calligraphy-and-typography-of-louise-e-jefferson-tickets-419089065677?aff=ebdssbonlinesearch
2790,Sophie Leguil | More Than Weeds,"Mon, Nov 21, 2022 6:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/sophie-leguil-more-than-weeds-tickets-414299861037?aff=ebdssbonlinesearch
2791,Part 1: Understanding You Free Online Evening Workshops,"Fri, Nov 11, 2022 7:00 PM GMT (+00:00) + 4 more events",https://www.eventbrite.co.uk/e/part-1-understanding-you-free-online-evening-workshops-tickets-425670039547?aff=ebdssbonlinesearch
2792,Virtual Information Session for Estate Tax Legal Specialist positions,"Mon, Nov 7, 2022 3:00 PM EST (-05:00)",https://www.eventbrite.com/e/virtual-information-session-for-estate-tax-legal-specialist-positions-tickets-453029151387?aff=ebdssbonlinesearch
2793,Physicians Financial Wellness Conference 2022,"Sat, Nov 26, 2022 10:00 AM EST (-05:00)",https://www.eventbrite.ca/e/physicians-financial-wellness-conference-2022-tickets-382280389937?aff=ebdssbonlinesearch
2794,Free Child Custody Clinic,"Tue, Nov 8, 2022 2:30 PM EST (-05:00)",https://www.eventbrite.com/e/free-child-custody-clinic-registration-440491892107?aff=ebdssbonlinesearch
2795,The Stuart Summit: Online History Festival,"Fri, Nov 18, 2022 8:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/the-stuart-summit-online-history-festival-tickets-438955366317?aff=ebdssbonlinesearch
2796,"The Holidays and Dementia, What You Should Know!","Tue, Nov 8, 2022 2:00 PM CST (-06:00)",https://www.eventbrite.com/e/the-holidays-and-dementia-what-you-should-know-tickets-440463507207?aff=ebdssbonlinesearch
2797,The London History Festival 2022 - RECORDINGS,"Mon, Nov 14, 2022 6:30 PM GMT (+00:00) + 9 more events",https://www.eventbrite.co.uk/e/the-london-history-festival-2022-recordings-tickets-441503407577?aff=ebdssbonlinesearch
2798,Home Grown Lecture Series 2022,"Thu, Dec 1, 2022 10:00 AM CST (-06:00)",https://www.eventbrite.com/e/home-grown-lecture-series-2022-tickets-221010808277?aff=ebdssbonlinesearch
2799,The Anti-Racist School,"Tue, Nov 15, 2022 3:45 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/the-anti-racist-school-tickets-314601470467?aff=ebdssbonlinesearch
2800,Difficult Conversations & How to Navigate Them During the Holidays,"Thu, Nov 10, 2022 5:00 PM MST (-07:00)",https://www.eventbrite.com/e/difficult-conversations-how-to-navigate-them-during-the-holidays-registration-433257383497?aff=ebdssbonlinesearch
2801,In Our Own Voice: African American Art,"Mon, Nov 7, 2022 6:30 PM EST (-05:00)",https://www.eventbrite.com/e/in-our-own-voice-african-american-art-tickets-399604717467?aff=ebdssbonlinesearch
2802,The Living Room Comedy Show VIRTUAL Straight to your Living Room!,"Fri, Nov 11, 2022 8:00 PM EST (-05:00) + 4 more events",https://www.eventbrite.com/e/the-living-room-comedy-show-virtual-straight-to-your-living-room-tickets-104675880376?aff=ebdssbonlinesearch
2803,Fairy Tales - Professor Ronald Hutton - Zoom Lecture,"Tue, Nov 22, 2022 7:30 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/fairy-tales-professor-ronald-hutton-zoom-lecture-tickets-181316351087?aff=ebdssbonlinesearch
2804,An Autumn Science Lecture with Dr Mark Spencer,"Thu, Dec 1, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.com/e/an-autumn-science-lecture-with-dr-mark-spencer-tickets-415972985397?aff=ebdssbonlinesearch
2805,Advanced Airway,"Wed, Nov 9, 2022 9:00 AM PST (-08:00)",https://www.eventbrite.com/e/advanced-airway-registration-428205643607?aff=ebdssbonlinesearch
2806,[Startups] | StartupBrite  Pitch To Angel Investors,"Thu, Nov 10, 2022 5:30 PM PST (-08:00) + 6 more events",https://www.eventbrite.com/e/startups-startupbrite-pitch-to-angel-investors-tickets-239758111967?aff=ebdssbonlinesearch
2807,Online Black History Course For Adults - Module 1,"Sat, Nov 12, 2022 5:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/online-black-history-course-for-adults-module-1-tickets-446227788327?aff=ebdssbonlinesearch
2808,Webinar: Views from Capitol Hill,"Wed, Nov 16, 2022 3:00 PM EST (-05:00)",https://www.eventbrite.com/e/webinar-views-from-capitol-hill-tickets-430918588097?aff=ebdssbonlinesearch
2809,Stockholm Entrepreneurs Day 2022 | Accelerating Social Impact,"Wed, Nov 9, 2022 9:30 AM CET (+01:00)",https://www.eventbrite.se/e/stockholm-entrepreneurs-day-2022-accelerating-social-impact-tickets-440812491027?aff=ebdssbonlinesearch
2810,Eileen Myles,"Tue, Nov 29, 2022 6:00 PM PST (-08:00)",https://www.eventbrite.com/e/eileen-myles-tickets-386550632347?aff=ebdssbonlinesearch
2811,Social media for your small business: Webinar,"Mon, Nov 7, 2022 2:00 PM GMT (+00:00) + 1 more event",https://www.eventbrite.co.uk/e/social-media-for-your-small-business-webinar-tickets-114507675540?aff=ebdssbonlinesearch
2812,Virtual Information Session about Administrative Associate positions,"Mon, Dec 5, 2022 3:00 PM EST (-05:00)",https://www.eventbrite.com/e/virtual-information-session-about-administrative-associate-positions-tickets-452988008327?aff=ebdssbonlinesearch
2813,Trusting the Creative Process with Lucia Vinti,"Tue, Nov 8, 2022 6:30 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/trusting-the-creative-process-with-lucia-vinti-tickets-425039603897?aff=ebdssbonlinesearch
2814,Positive Tipping Points in Practice: Climate-Positive Business,"Wed, Nov 16, 2022 4:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/positive-tipping-points-in-practice-climate-positive-business-tickets-414609978607?aff=ebdssbonlinesearch
2815,Social media: Connecting us or creating distance?,"Tue, Nov 15, 2022 12:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/social-media-connecting-us-or-creating-distance-tickets-360297478457?aff=ebdssbonlinesearch
2816,Supporting Communication Challenges in Autism Spectrum Disorder,"Tue, Nov 22, 2022 6:30 PM EST (-05:00)",https://www.eventbrite.ca/e/supporting-communication-challenges-in-autism-spectrum-disorder-registration-388113527007?aff=ebdssbonlinesearch
